rank_emul	user	Psi_emul	out_deg	in_deg	R_tweet	R_rtweet
11862	799658131911479296	2.372690223997918e-09	1	2	2.2475969102489602e-06	4.086539836816291e-07
11863	931455519352553472	2.3715651930714136e-09	1	3	3.4735588612938474e-06	6.129809755224437e-07
11864	2866130127	2.3693151312184046e-09	1	16	2.860577885771404e-06	4.086539836816291e-06
11865	875741574109515776	2.3648150075123867e-09	1	3	1.430288942885702e-06	6.129809755224437e-07
11866	373561752	2.362564945659378e-09	8	2	1.879808324935494e-05	6.129809755224437e-07
11867	505803320	2.3591898528798644e-09	1	5	5.721155771542808e-06	1.0216349592040729e-06
11868	761778050	2.3513146363943336e-09	2	0	6.129809755224437e-07	0.0
11869	796258220926976000	2.34793954361482e-09	1	0	1.6346159347265164e-06	0.0
11870	2956846413	2.3468145126883156e-09	1	0	1.430288942885702e-06	0.0
11871	885187183983939584	2.340064327129289e-09	1	0	2.0432699184081456e-07	0.0
11872	281963385	2.33781426527628e-09	2	1	1.2259619510448874e-06	2.0432699184081456e-07
11873	2270390707	2.33781426527628e-09	1	1	4.086539836816291e-07	2.0432699184081456e-07
11874	1540176288	2.33781426527628e-09	3	4	4.086539836816291e-06	8.173079673632582e-07
11875	4258695597	2.3276889869377394e-09	2	82	2.1862988126967157e-05	3.044472178428137e-05
11876	2637273189	2.316438677672695e-09	1	4	1.0216349592040729e-06	8.173079673632582e-07
11877	968003310136512512	2.3130635848931812e-09	2	0	2.0432699184081456e-07	0.0
11878	3842042416	2.30518836840765e-09	2	24	6.334136747065252e-06	6.334136747065252e-06
11879	2656688709	2.293938059142606e-09	2	8	1.0012022600199913e-05	1.838942926567331e-06
11880	917774142132367360	2.2939380591426055e-09	1	1	2.4519239020897748e-06	2.0432699184081456e-07
11881	839023016831041536	2.292813028216101e-09	1	2	6.129809755224437e-07	4.086539836816291e-07
11882	307888013	2.2871878735835785e-09	4	38	2.7584143898509965e-05	1.0829330567563171e-05
11883	940480601676828672	2.2815627189510562e-09	1	0	2.860577885771404e-06	0.0
11884	912386441795084288	2.2793126570980473e-09	1	34	9.603368616518285e-06	1.1442311543085615e-05
11885	2977067014	2.278187626171543e-09	1	5	2.2475969102489602e-06	1.430288942885702e-06
11886	863073113449402368	2.2691873787595074e-09	2	7	1.2259619510448874e-06	1.430288942885702e-06
11887	882649164416471040	2.2680623478330027e-09	1	171	6.783656129115043e-05	0.0001025721499040889
11888	4529076263	2.2646872550534895e-09	1	2	4.086539836816291e-07	4.086539836816291e-07
11889	1685989008	2.261312162273976e-09	2	15	6.129809755224437e-06	3.269231869453033e-06
11890	850912388	2.255687007641454e-09	1	1	2.0432699184081456e-07	2.0432699184081456e-07
11891	4249680935	2.248936822082427e-09	3	11	3.269231869453033e-06	2.6562508939305893e-06
11892	606462538	2.2455617293029137e-09	2	0	3.677885853134662e-06	0.0
11893	886254945032392704	2.2455617293029137e-09	1	0	1.430288942885702e-06	0.0
11894	818782873914327040	2.2365614818908778e-09	1	0	2.0432699184081456e-07	0.0
11895	1886484949	2.234311420037869e-09	1	0	4.086539836816291e-07	0.0
11896	944178974816694272	2.2241861416993285e-09	3	12	1.0625003575722357e-05	5.312501787861179e-06
11897	171945733	2.219686017993311e-09	2	1	6.129809755224437e-07	2.0432699184081456e-07
11898	864135813881352192	2.2174359561403016e-09	4	18	6.129809755224437e-06	4.2908668286571055e-06
11899	572932979	2.2073106778017618e-09	3	2	2.0432699184081457e-06	4.086539836816291e-07
11900	2261098477	2.2073106778017618e-09	1	2	2.0432699184081457e-06	4.086539836816291e-07
11901	1334653556	2.206185646875257e-09	1	10	2.4519239020897748e-06	2.4519239020897748e-06
11902	417459847	2.206185646875257e-09	1	0	2.0432699184081456e-07	0.0
11903	148293540	2.198310430389726e-09	1	0	4.086539836816291e-07	0.0
11904	905391874474745856	2.198310430389726e-09	1	0	2.0432699184081456e-07	0.0
11905	421226840	2.196060368536717e-09	1	5	1.2259619510448874e-06	1.430288942885702e-06
11906	182990555	2.1949353376102125e-09	2	21	7.968752681791769e-06	5.721155771542808e-06
11907	3729848547	2.1870601211246813e-09	1	0	9.603368616518285e-06	0.0
11908	1234284475	2.1803099355656543e-09	1	31	5.312501787861179e-06	6.947117722587695e-06
11909	2255186605	2.16905962630061e-09	1	0	2.0432699184081456e-07	0.0
11910	815054131580825600	2.1679345953741055e-09	2	21	2.6562508939305893e-06	4.699520812338735e-06
11911	1333896674	2.1656845335210966e-09	2	28	4.4951938204979205e-06	6.129809755224437e-06
11912	924940020330500096	2.1656845335210966e-09	1	0	8.173079673632582e-07	0.0
11913	103264186	2.1645595025945923e-09	2	172	4.597357316418328e-05	6.231973251144844e-05
11914	830658937582153728	2.1634344716680876e-09	3	8	4.2908668286571055e-06	2.0432699184081457e-06
11915	961896251112525824	2.1600593788885743e-09	1	0	2.0432699184081456e-07	0.0
11916	3239389510	2.15893434796207e-09	2	1	4.086539836816291e-07	2.0432699184081456e-07
11917	2368713493	2.1510591314765388e-09	1	49	1.7572121298310054e-05	1.8593756257514124e-05
11918	2302476878	2.149934100550034e-09	4	2	6.742790730746881e-06	6.129809755224437e-07
11919	223529210	2.1465590077705208e-09	1	0	1.6346159347265164e-06	0.0
11920	3438934264	2.1409338531379985e-09	1	0	2.4519239020897748e-06	0.0
11921	3001732473	2.139808822211494e-09	1	0	1.2259619510448874e-06	0.0
11922	610114076	2.135308698505476e-09	1	5	2.6562508939305893e-06	1.0216349592040729e-06
11923	1157462941	2.1341836675789716e-09	2	0	2.0432699184081456e-07	0.0
11924	1195905541	2.1319336057259626e-09	1	10	6.129809755224437e-06	2.0432699184081457e-06
11925	2873392763	2.131933605725962e-09	3	0	3.2487991702689514e-05	0.0
11926	265216390	2.1308085747994583e-09	1	0	4.086539836816291e-07	0.0
11927	2586707660	2.1285585129464493e-09	2	15	6.742790730746881e-06	4.086539836816291e-06
11928	905400468846804992	2.1240583892404313e-09	1	5	8.173079673632582e-07	1.0216349592040729e-06
11929	408052221	2.113933110901891e-09	1	1	8.173079673632582e-07	2.0432699184081456e-07
11930	856643726	2.112808079975387e-09	2	84	2.7992797882191593e-05	3.0853375767963e-05
11931	2569909886	2.109432987195873e-09	1	0	1.6346159347265164e-06	0.0
11932	3388620785	2.102682801636846e-09	1	3	6.129809755224437e-07	6.129809755224437e-07
11933	2541973753	2.099307708857333e-09	3	0	2.2475969102489602e-06	0.0
11934	972897711811854336	2.0891824305187927e-09	1	0	2.0432699184081456e-07	0.0
11935	937772451504762880	2.0880573995922884e-09	4	23	5.5168287797019935e-06	8.581733657314211e-06
11936	428857034	2.082432244959766e-09	1	6	3.269231869453033e-06	1.2259619510448874e-06
11937	2579742248	2.0813072140332614e-09	1	11	3.269231869453033e-06	4.4951938204979205e-06
11938	1939944475	2.080182183106757e-09	1	22	1.920673723303657e-05	1.4098562437016205e-05
11939	2333875668	2.080182183106757e-09	1	73	1.1237984551244801e-05	1.9002410241195756e-05
11940	2577362416	2.080182183106757e-09	2	0	2.6562508939305893e-06	0.0
11941	773788400776278016	2.079057152180253e-09	2	2	2.860577885771404e-06	4.086539836816291e-07
11942	872753173613735936	2.074557028474235e-09	1	0	3.4735588612938474e-06	0.0
11943	2582009226	2.0734319975477306e-09	1	13	3.0649048776122184e-06	3.8822128449754765e-06
11944	1569432025	2.0734319975477306e-09	2	13	6.538463738906066e-06	3.269231869453033e-06
11945	701098817744146432	2.0644317501356947e-09	2	0	6.129809755224437e-07	0.0
11946	3095354731	2.0565565336501634e-09	2	87	2.1862988126967157e-05	2.4314912029056933e-05
11947	946620758289248256	2.040806100679101e-09	2	0	1.430288942885702e-06	0.0
11948	2260660765	2.036305976973083e-09	2	0	3.677885853134662e-06	0.0
11949	434232717	2.0318058532670654e-09	2	44	1.7572121298310054e-05	1.430288942885702e-05
11950	332156649	2.0284307604875517e-09	2	4	5.925482763383623e-06	1.0216349592040729e-06
11951	2320446493	2.0273057295610474e-09	2	41	1.0420676583881543e-05	1.2463946502289688e-05
11952	2675483402	2.0194305130755158e-09	1	0	2.0432699184081456e-07	0.0
11953	358147382	2.0183054821490115e-09	2	8	8.786060649155027e-06	4.699520812338735e-06
11954	2626238006	2.017180451222507e-09	1	27	6.129809755224437e-06	8.581733657314211e-06
11955	443976097	2.0160554202960025e-09	2	19	7.15144471442851e-06	4.4951938204979205e-06
11956	850001246626996224	2.007055172883967e-09	1	1	3.4735588612938474e-06	2.0432699184081456e-07
11957	930333603292155904	2.0014300182514443e-09	3	2	2.6562508939305893e-06	4.086539836816291e-07
11958	916942270032642048	1.9991799563984353e-09	3	12	1.2259619510448873e-05	2.4519239020897748e-06
11959	105174792	1.995804863618922e-09	1	0	6.129809755224437e-07	0.0
11960	268716579	1.993554801765913e-09	1	1	9.39904162467747e-06	2.0432699184081456e-07
11961	239115499	1.9789293997213552e-09	1	2	2.2475969102489602e-06	4.086539836816291e-07
11962	949295961494425600	1.9744292760153377e-09	1	0	1.2259619510448874e-06	0.0
11963	3314775442	1.9665540595298064e-09	2	16	4.4951938204979205e-06	3.677885853134662e-06
11964	705433127133511680	1.9586788430442748e-09	1	0	1.9615391216718198e-05	0.0
11965	3042545242	1.9474285337792303e-09	2	0	4.4951938204979205e-06	0.0
11966	1709809710	1.9463035028527256e-09	1	3	3.677885853134662e-06	6.129809755224437e-07
11967	4911038249	1.9406783482202033e-09	3	38	1.1033657559403987e-05	1.1442311543085615e-05
11968	3311888139	1.93730325544069e-09	2	17	2.6562508939305893e-06	3.8822128449754765e-06
11969	2634985045	1.9361782245141853e-09	1	19	6.538463738906066e-06	4.2908668286571055e-06
11970	705860333605416960	1.932803131734672e-09	3	0	3.677885853134662e-06	0.0
11971	1035403429	1.930553069881663e-09	1	7	2.6562508939305893e-06	1.430288942885702e-06
11972	918423905076903936	1.922677853396132e-09	1	0	1.2259619510448874e-06	0.0
11973	968203530313109504	1.9193027606166186e-09	1	0	6.129809755224437e-07	0.0
11974	3408012041	1.9170526987636096e-09	1	1	1.2259619510448874e-06	2.0432699184081456e-07
11975	2426511515	1.9148026369106006e-09	1	51	2.0637026175922272e-05	1.4711543412538648e-05
11976	226877910	1.9080524513515736e-09	1	0	1.2259619510448874e-06	0.0
11977	764393030384291840	1.9046773585720603e-09	1	4	1.430288942885702e-06	8.173079673632582e-07
11978	925312370628579328	1.8900519565275026e-09	1	1	1.838942926567331e-06	2.0432699184081456e-07
11979	951843808513286144	1.8878018946744936e-09	1	3	4.699520812338735e-06	6.129809755224437e-07
11980	3126176895	1.8821767400419713e-09	1	4	2.2475969102489602e-06	1.0216349592040729e-06
11981	2373297890	1.8821767400419713e-09	3	0	4.2908668286571055e-06	0.0
11982	952777569572675584	1.8776766163359533e-09	1	0	1.0216349592040729e-06	0.0
11983	532640585	1.8731764926299354e-09	2	8	2.2475969102489602e-06	1.838942926567331e-06
11984	3345093573	1.8608011524383864e-09	1	6	2.4519239020897748e-06	1.2259619510448874e-06
11985	91538129	1.8585510905853776e-09	1	3	1.0216349592040729e-06	6.129809755224437e-07
11986	2942301353	1.8518009050263506e-09	1	9	6.538463738906066e-06	2.2475969102489602e-06
11987	2399937870	1.8495508431733416e-09	1	0	1.838942926567331e-06	0.0
11988	2947089971	1.847300781320333e-09	2	5	3.269231869453033e-06	1.0216349592040729e-06
11989	2424330565	1.8473007813203326e-09	1	1	2.0432699184081456e-07	2.0432699184081456e-07
11990	1145468815	1.8326753792757746e-09	1	3	1.0216349592040729e-06	6.129809755224437e-07
11991	826811709193089024	1.8315503483492702e-09	1	1	2.0432699184081457e-06	2.0432699184081456e-07
11992	915884222799339520	1.8225501009372346e-09	2	16	4.2908668286571055e-06	3.8822128449754765e-06
11993	573001486	1.806799667966172e-09	2	7	1.0216349592040727e-05	2.4519239020897748e-06
11994	738358667133788160	1.8034245751866587e-09	1	0	6.129809755224437e-07	0.0
11995	955814146813169664	1.802299544260154e-09	2	3	2.860577885771404e-06	6.129809755224437e-07
11996	590780061	1.8011745133336497e-09	1	5	2.2475969102489602e-06	1.430288942885702e-06
11997	500332595	1.8011745133336497e-09	1	13	2.2475969102489602e-06	2.860577885771404e-06
11998	2234010600	1.800049482407145e-09	1	100	3.330529967005277e-05	3.453126162109766e-05
11999	2999624525	1.7887991731421005e-09	1	20	6.538463738906066e-06	5.925482763383623e-06
12000	561906528	1.7809239566565696e-09	4	0	5.925482763383623e-06	0.0
12001	28674716	1.777548863877056e-09	2	25	4.4951938204979205e-06	5.721155771542808e-06
12002	2742161949	1.777548863877056e-09	1	0	3.677885853134662e-06	0.0
12003	2875435772	1.775298802024047e-09	1	56	8.377406665473397e-06	1.3485581461493761e-05
12004	3290527486	1.7741737710975427e-09	2	0	7.968752681791769e-06	0.0
12005	158859573	1.7674235855385157e-09	1	1	5.721155771542808e-06	2.0432699184081456e-07
12006	394319029	1.765173523685507e-09	1	1	8.173079673632582e-07	2.0432699184081456e-07
12007	957659060626653184	1.7595483690529842e-09	1	4	2.4519239020897748e-06	1.0216349592040729e-06
12008	878091550328336384	1.7505481216409487e-09	2	12	3.677885853134662e-06	2.4519239020897748e-06
12009	440129879	1.749423090714444e-09	1	4	9.194714632836655e-06	8.173079673632582e-07
12010	1008843962	1.7482980597879397e-09	2	113	2.9423086825077296e-05	4.3317322270252685e-05
12011	2714308218	1.7269224721843548e-09	3	10	9.603368616518285e-06	2.4519239020897748e-06
12012	1638657834	1.712297070139797e-09	1	1	2.0432699184081456e-07	2.0432699184081456e-07
12013	784727994573189120	1.7111720392132923e-09	2	5	2.2475969102489602e-06	1.2259619510448874e-06
12014	1371978180	1.707796946433779e-09	1	0	1.6346159347265164e-06	0.0
12015	505130784	1.7066719155072743e-09	1	0	4.086539836816291e-07	0.0
12016	628327893	1.7044218536542653e-09	2	23	5.108174796020364e-06	7.15144471442851e-06
12017	784658772	1.7044218536542653e-09	3	0	6.129809755224437e-07	0.0
12018	317614328	1.7021717918012565e-09	2	6	4.4951938204979205e-06	1.2259619510448874e-06
12019	975616394158014464	1.6999217299482478e-09	5	0	4.086539836816291e-07	0.0
12020	835032150151815168	1.698796699021743e-09	1	9	1.838942926567331e-06	2.0432699184081457e-06
12021	868956168735121408	1.6976716680952388e-09	1	4	1.838942926567331e-06	8.173079673632582e-07
12022	757089650636914688	1.6965466371687343e-09	1	0	6.129809755224437e-07	0.0
12023	995965022	1.6942965753157255e-09	1	0	4.086539836816291e-07	0.0
12024	903317330045919232	1.6875463897566985e-09	4	119	4.086539836816291e-05	5.0468766984681196e-05
12025	219198565	1.6751710495651495e-09	1	7	2.0432699184081457e-06	1.430288942885702e-06
12026	491967893	1.6684208640061226e-09	1	39	1.3689908453334576e-05	9.603368616518285e-06
12027	330251821	1.663920740300105e-09	1	0	6.129809755224437e-07	0.0
12028	935205146111430656	1.661670678447096e-09	1	8	1.430288942885702e-06	1.6346159347265164e-06
12029	388415296	1.6605456475205913e-09	1	42	1.0012022600199913e-05	1.3689908453334576e-05
12030	909542479359119360	1.6537954619615648e-09	1	0	3.0649048776122184e-06	0.0
12031	775753456552386560	1.65267043103506e-09	1	7	3.4735588612938474e-06	1.838942926567331e-06
12032	1267732087	1.6504203691820511e-09	1	0	3.677885853134662e-06	0.0
12033	609032651	1.6492953382555468e-09	1	0	1.0216349592040729e-06	0.0
12034	3105278797	1.6481703073290421e-09	1	0	8.173079673632582e-07	0.0
12035	1325019074	1.6436701836230246e-09	2	7	1.614183235542435e-05	1.838942926567331e-06
12036	884735242401198080	1.640295090843511e-09	2	24	3.8822128449754765e-06	5.312501787861179e-06
12037	918530510078595072	1.6391700599170066e-09	1	0	1.0216349592040729e-06	0.0
12038	742954848	1.6267947197254576e-09	1	2	3.269231869453033e-06	4.086539836816291e-07
12039	1219547275	1.6245446578724486e-09	1	0	6.129809755224437e-07	0.0
12040	243950641	1.6234196269459439e-09	1	0	6.129809755224437e-07	0.0
12041	589889200	1.6177944723134216e-09	1	0	4.086539836816291e-07	0.0
12042	2347141914	1.6121693176808994e-09	1	0	3.5757223572142546e-05	0.0
12043	857692076	1.6042941011953681e-09	1	19	1.7776448290150868e-05	3.8822128449754765e-06
12044	213220054	1.6020440393423591e-09	1	11	5.312501787861179e-06	2.6562508939305893e-06
12045	88542963	1.5997939774893502e-09	1	0	2.0432699184081457e-06	0.0
12046	3362215119	1.5975439156363414e-09	1	0	8.173079673632582e-07	0.0
12047	1368995268	1.5975439156363414e-09	1	51	1.430288942885702e-05	1.9411064224877384e-05
12048	2573467806	1.5907937300773144e-09	3	1	4.086539836816291e-07	6.129809755224437e-07
12049	707111155	1.5896686991508101e-09	5	4	4.086539836816291e-07	1.2259619510448874e-06
12050	2780405852	1.5885436682243056e-09	1	64	9.39904162467747e-06	1.7572121298310054e-05
12051	568594788	1.5840435445182879e-09	1	4	8.173079673632582e-07	8.173079673632582e-07
12052	4601511916	1.5840435445182879e-09	1	6	2.860577885771404e-06	1.430288942885702e-06
12053	1169070320	1.5840435445182879e-09	1	1	4.086539836816291e-07	2.0432699184081456e-07
12054	4792147286	1.5817934826652789e-09	2	107	2.5745200971942635e-05	3.800482048239151e-05
12055	784680451139133440	1.57954342081227e-09	1	0	6.129809755224437e-07	0.0
12056	558906856	1.577293358959261e-09	1	9	2.2475969102489602e-06	2.2475969102489602e-06
12057	126969504	1.5649180187677117e-09	1	8	3.269231869453033e-06	2.0432699184081457e-06
12058	159241460	1.5649180187677117e-09	1	0	8.173079673632582e-07	0.0
12059	2849849937	1.5604178950616937e-09	1	1	8.173079673632582e-07	2.0432699184081456e-07
12060	973624761631805440	1.5570428022821804e-09	1	5	2.6562508939305893e-06	1.0216349592040729e-06
12061	2475136310	1.5547927404291715e-09	1	39	9.603368616518285e-06	1.0012022600199913e-05
12062	216748615	1.5536677095026672e-09	1	0	2.0432699184081456e-07	0.0
12063	2891946641	1.5525426785761627e-09	2	69	2.5336546988261007e-05	3.146635674348544e-05
12064	2539518866	1.545792493017136e-09	1	14	3.4735588612938474e-06	3.269231869453033e-06
12065	946539612729696256	1.545792493017136e-09	1	0	2.0432699184081456e-07	0.0
12066	436406958	1.5446674620906314e-09	1	20	3.8822128449754765e-06	5.312501787861179e-06
12067	872690462645264384	1.5424174002376225e-09	4	17	1.164663853492643e-05	1.0829330567563171e-05
12068	857206733093163008	1.5379172765316047e-09	1	0	2.6562508939305893e-06	0.0
12069	577855660	1.5300420600460732e-09	1	2	3.8822128449754765e-06	4.086539836816291e-07
12070	3308190101	1.528917029119569e-09	1	50	7.560098698110139e-06	1.1850965526767245e-05
12071	957310620608720896	1.528917029119569e-09	2	1	6.129809755224437e-07	2.0432699184081456e-07
12072	2440685578	1.52666696726656e-09	2	0	4.086539836816291e-07	0.0
12073	3884986174	1.5210418126340377e-09	2	14	1.7980775281991682e-05	2.2271642110648788e-05
12074	4895374643	1.5210418126340377e-09	1	0	4.086539836816291e-06	0.0
12075	430160410	1.519916781707533e-09	1	0	6.129809755224437e-07	0.0
12076	429795227	1.519916781707533e-09	1	0	4.086539836816291e-07	0.0
12077	176310517	1.5120415652220018e-09	1	2	2.2475969102489602e-06	4.086539836816291e-07
12078	14183175	1.5086664724424885e-09	1	2	8.173079673632582e-07	4.086539836816291e-07
12079	2776012303	1.5075414415159842e-09	1	4	1.0216349592040729e-06	8.173079673632582e-07
12080	910484037646635008	1.5064164105894795e-09	2	2	2.0432699184081457e-06	4.086539836816291e-07
