rank_emul	rank_star	rank_real	rank_outdeg	rank_tweet	rank_out_real	rank_in_real
36084	36851	31289	33584	29542	138003	462890
36085	37175	24325	33311	28185	40327	460257
36086	41245	43233	43375	38487	513896	453542
36087	34570	25758	32243	22545	30931	1015799
36088	28813	36027	30725	38489	196434	386273
36089	44262	30424	37377	20806	90505	580090
36090	31241	42024	35360	39291	335179	926568
36091	42917	42242	41579	32703	476074	940631
36092	33180	43837	30483	36407	590503	607619
36093	41692	30499	39431	26609	44219	563427
36094	28883	28355	25418	12237	82311	714110
36095	33196	32566	30950	40610	298381	761262
36096	43435	37820	38100	22736	124421	312461
36097	34652	25717	34925	36847	64383	392233
36098	26362	28239	35031	8108	263428	114300
36099	38856	21833	34419	33969	35108	141407
36100	28912	20356	32112	21946	20794	550110
36101	34951	38942	28936	21550	254274	455660
36102	36434	21684	35704	41119	28122	589247
36103	34849	26961	33735	30274	31806	473679
36104	39929	35694	36928	19660	211415	610249
36105	34411	33775	30366	35299	127982	834088
36106	43840	42610	43369	38472	474774	1108264
36107	41058	33561	41229	31663	164948	115939
36108	36076	27569	39593	27023	61476	599945
36109	20720	43274	23861	36396	1145303	1116161
36110	36554	28794	41483	32425	114700	1235848
36111	33253	43593	41148	31412	730097	1067665
36112	29329	26857	39160	25874	33841	272980
36113	29003	20993	26476	17734	47208	1100920
36114	27812	41341	29332	25428	383400	321498
36115	30611	21269	28080	16723	57724	899312
36116	27966	33334	26539	11398	237423	966087
36117	24740	11978	23067	16842	21100	310663
36118	44830	35876	43383	38507	140764	372055
36119	39197	21342	41268	31769	23678	12753
36120	42736	24695	36769	19269	19365	1272139
36121	40678	34086	42337	35088	152686	420690
36122	43110	27461	44238	41542	36470	394087
36123	28695	44984	28964	21894	1243573	1175431
36124	29719	43015	20867	28322	871817	1081726
36125	34532	36374	29506	26996	143210	770469
36126	40189	32726	43178	37835	87182	216974
36127	32116	33122	35901	42516	178044	697274
36128	22311	13432	29389	13378	18234	538547
36129	33762	36174	31193	42845	148583	710545
36130	41370	36345	41083	31229	207771	23853
36131	39728	38998	33420	28740	247541	72373
36132	34986	43642	37810	21974	604596	1159083
36133	14007	39256	19857	27348	277049	547748
36134	44388	24291	41086	31236	46130	46157
36135	31742	8841	26612	11527	3810	111034
36136	34533	26336	31073	41707	75826	109999
36137	36264	27008	36454	18523	118406	385225
36138	27972	11734	32680	13088	11861	36185
36139	34519	31987	42043	34109	202203	805592
36140	33797	40981	34696	35696	615925	1216522
36141	30778	39806	27038	24537	356819	784821
36142	37640	41084	35025	16427	657571	691861
36143	36329	33395	34394	33864	145307	332991
36144	43316	39116	40225	28804	345726	309367
36145	36958	31760	42212	10446	309057	116722
36146	42681	42795	41377	32121	637922	999448
36147	29277	24013	39029	25445	49308	178193
36148	29666	21856	28171	39328	114057	800964
36149	41168	33671	38966	25213	148180	645206
36150	30736	32433	31156	8399	343006	288580
36151	38549	33967	39282	26226	163796	1339883
36152	44601	30262	40600	29875	134238	162016
36153	34517	19421	29307	25226	15646	121199
36154	37173	39670	40802	30441	310816	543842
36155	34216	27831	36923	19643	113877	430633
36156	42586	27190	36775	19279	93693	228544
36157	34096	30497	28755	19932	66731	337406
36158	35227	10225	29562	27599	4869	428677
36159	36988	35837	33205	27636	157012	39656
36160	34679	27570	37289	20553	50438	795437
36161	33825	19494	28068	38275	27512	174560
36162	35480	28553	33057	26814	51502	453257
36163	27898	10189	35580	17248	7459	70695
36164	38139	44835	37397	20851	1034126	463764
36165	39150	36071	37763	21831	237890	495462
36166	38239	27090	36269	44862	156237	316247
36167	26420	26901	26666	19254	47840	80826
36168	39541	43713	29974	31657	738760	1123601
36169	44281	30333	43697	39626	45244	1339803
36170	21721	39513	29077	23054	227819	274104
36171	21144	33472	21670	17208	360890	1241958
36172	38228	35679	32414	23391	241750	751480
36173	36919	37170	31590	19195	161253	252773
36174	30599	31850	30487	16178	187881	701433
36175	43281	40358	39468	26699	562792	1054245
36176	34839	28592	35248	38622	172307	1334909
36177	30705	24065	35338	39154	25146	971617
36178	41425	43151	39489	26764	589988	756493
36179	44422	35609	35451	39699	161784	285622
36180	28819	18794	30658	8139	81936	520402
36181	28025	25299	27252	27393	43962	1203914
36182	27917	36960	24128	43787	284845	1242473
36183	27460	18785	32949	26214	16957	86194
36184	33962	29121	34091	15058	168693	120311
36185	39375	36726	39929	27969	218309	481168
36186	42970	42785	42020	34044	520553	99324
36187	43132	30963	37395	20848	70117	344500
36188	30226	40702	42455	35424	469045	911409
36189	26892	26540	28463	43686	143509	714155
36190	38087	22589	32082	21808	44351	652073
36191	29879	18861	36451	18519	10097	197505
36192	33156	11614	30186	33693	8281	188668
36193	37193	36732	44969	44360	98328	1211541
36194	31213	35898	35558	40283	160362	88527
36195	42750	25995	41445	32347	62664	231840
36196	30944	25622	27279	27685	48204	422211
36197	31443	9807	33289	7444	29573	66170
36198	36104	11535	35189	38326	7574	44224
36199	42497	31304	43645	39442	113718	383077
36200	31274	38936	23336	20303	228644	360140
36201	42290	36640	42772	36460	194192	287830
36202	32773	26582	33772	30497	45550	1322621
36203	36204	19649	42547	35756	45638	1325669
36204	24137	41290	31200	42959	566897	1252731
36205	29065	9405	24586	14166	5066	1307526
36206	38445	22152	42101	34298	29499	62863
36207	37723	39187	33117	27125	199360	1107231
36208	22298	34089	35245	16779	221404	977667
36209	43150	10760	41819	33430	6930	786099
36210	30384	24570	30854	39631	28365	1289932
36211	38753	35396	36776	11736	411340	999358
36212	33751	27748	33012	26546	139547	276675
36213	40324	36705	39966	28092	168807	572397
36214	44965	26093	42929	36989	57230	891842
36215	32916	30788	42086	34240	92171	121014
36216	34908	35303	29992	31781	124769	35280
36217	34662	43996	43317	38309	880490	373258
36218	31194	12300	31809	11981	11592	339025
36219	42052	44088	33261	27948	658931	586031
36220	37777	25882	38351	12793	102758	86738
36221	40953	27783	39475	26722	69474	39448
36222	35977	11361	36206	44357	10655	1112883
36223	13838	20841	37899	7033	160383	434919
36224	30991	23394	28307	41328	150973	971866
36225	35717	42619	33177	27519	507704	975820
36226	39087	35051	42142	34454	179233	289367
36227	32647	39340	29353	25611	311936	429320
36228	26603	33550	28464	17981	423945	873709
36229	26846	17041	26760	20638	57532	3699
36230	27857	42093	30079	32637	568645	359971
36231	42054	15029	43820	40012	9129	72261
36232	30759	31785	28420	43019	108329	167572
36233	30820	26724	40710	30187	43403	57592
36234	23247	18756	26234	16539	96012	384809
36235	36328	33029	30348	35139	128481	57075
36236	29504	43332	39581	26993	674344	981297
36237	30179	10395	31103	11270	12544	62023
36238	18732	23216	17697	41112	32782	1310766
36239	35280	10645	30306	34764	6110	51683
36240	40062	44917	40961	30900	1192222	1275012
36241	43524	42468	40004	28204	419447	145470
36242	41083	26363	41905	33653	56241	381540
36243	40708	42011	35920	42658	684940	1168035
36244	33995	28249	34923	36844	85587	187849
36245	38717	32715	43566	39146	152847	119531
36246	33628	41386	43815	39995	345956	575622
36247	17683	18251	39287	26237	18267	403341
36248	37737	26348	37858	22107	40873	835454
36249	34394	33098	36758	19248	80428	639618
36250	34610	38829	30849	39573	216199	188867
36251	43514	40183	44870	43947	345035	756860
36252	34751	13000	34907	16251	26343	216587
36253	39359	39277	39124	25775	281826	743013
36254	37148	41773	32573	24275	404357	319346
36255	16748	18390	28453	4200	336456	177968
36256	40071	43192	38071	12586	1037839	533585
36257	38238	40835	34485	34396	325395	125027
36258	40862	28357	43210	37945	60238	141767
36259	33642	17103	30490	36481	15734	564469
36260	34330	13013	28236	40195	7705	225149
36261	40509	38561	40848	30575	260289	350212
36262	34501	29536	37900	22206	80470	727755
36263	24064	19724	25663	26621	44227	743560
36264	41890	21770	41042	31142	26142	20255
36265	44338	30724	42448	35395	103779	589702
36266	40123	26494	39230	26038	81766	289077
36267	29358	37153	31201	17842	427605	234659
36268	41562	41736	41564	32655	433491	1214493
36269	28983	42485	35690	41043	645608	1257553
36270	35115	31665	30910	40227	81343	144239
36271	40260	43650	39339	26367	757062	698416
36272	29712	40331	30641	37712	547745	551539
36273	42132	26417	39644	27162	37267	56571
36274	42237	24923	39081	25647	38230	324517
36275	37402	37730	44114	40985	458746	243520
36276	44726	42473	40988	30967	733749	906956
36277	44170	29193	40256	28893	78664	145259
36278	35036	31070	29038	22696	58908	1307542
36279	25711	28819	25624	25627	97018	732574
36280	35837	38629	41806	33385	272358	35721
36281	27577	41520	34723	35820	545995	596488
36282	42933	27154	45041	44683	45612	51748
36283	31526	32197	33306	13974	500319	593430
36284	34666	13526	39004	25353	31114	515906
36285	32526	27343	43739	39765	86541	579740
36286	38751	39151	31930	20838	298631	7478
36287	33575	31696	34734	35855	186263	826874
36288	35884	24466	43897	40224	67844	1324527
36289	37869	44735	31704	19780	1020099	874169
36290	28187	40146	23589	28471	289652	212631
36291	40996	26829	43145	37746	42201	165823
36292	38113	33886	33522	29175	146917	116432
36293	35924	44056	33375	14080	973721	773088
36294	43563	32535	36016	43257	128687	388794
36295	31587	20058	27200	26842	24360	235451
36296	37687	35172	38924	25082	273426	567599
36297	27108	19531	24536	27801	36479	541626
36298	37032	40947	31812	20269	368315	971533
36299	37556	17960	36444	11556	32940	347284
36300	40118	27014	41862	33544	86615	54937
36301	38476	36448	40145	14095	404702	664677
36302	44111	28611	44775	43508	78542	420520
36303	44474	20295	43790	39913	21086	121494
36304	42989	21237	39246	26094	24913	18514
36305	24977	23266	20148	44218	79967	178477
36306	34146	29035	41949	15459	123479	176368
36307	31544	41481	35921	42689	307179	1336577
36308	33736	39371	40441	29434	544911	301509
36309	33735	40409	38455	23749	412002	121479
36310	40011	39955	41352	32041	273884	509189
36311	26119	9275	27565	14862	47274	1331213
36312	29767	38318	35879	42377	269480	62427
36313	41888	32282	44684	43189	329640	1271067
36314	35807	21140	44693	43224	34483	1322143
36315	32917	42302	34254	6379	881086	565148
36316	41917	42405	41794	33352	517650	457283
36317	27280	37905	37568	21340	209528	517539
36318	21939	25351	31065	41635	46007	490501
36319	35599	25614	28374	42369	38074	41945
36320	31381	13790	44359	41916	11577	8971
36321	33113	30892	31018	41181	70601	71831
36322	42664	27639	41333	31977	68046	275149
36323	41416	23948	44289	41694	66866	436539
36324	41319	35247	41238	31696	186893	325901
36325	38782	26673	44170	41216	59565	308508
36326	43254	37858	41227	31656	168780	595970
36327	30903	41567	38277	23246	452226	259640
36328	34898	44508	39295	26251	897963	932418
36329	30361	37741	30519	36723	249552	477814
36330	40806	22221	41894	33626	20243	125054
36331	38530	28360	40698	30160	101398	68060
36332	32192	31300	32500	23853	134697	264282
36333	21885	34330	22967	35961	100273	39992
36334	41588	40760	41989	33957	452676	639955
36335	31394	42412	30892	17161	903566	1086702
36336	35737	32538	42850	16232	296268	832283
36337	32570	28972	35947	42830	68425	54573
36338	35377	40476	31537	18937	411840	249624
36339	40819	22421	44358	41915	51140	905679
36340	44837	44963	38830	24833	1173407	309072
36341	38955	15506	41992	33964	13035	702907
36342	34621	37308	39744	27400	366033	741350
36343	42620	23651	36919	19635	17475	7648
36344	32680	23737	38103	22747	78983	114844
36345	38977	24465	40558	29768	24760	129188
36346	35732	34926	32736	25033	239122	628463
36347	34378	31279	28902	21174	93760	299344
36348	43499	33741	43609	39294	154078	324561
36349	37158	42884	35150	38107	651238	849472
36350	35577	19938	38018	22520	34205	684334
36351	39492	39530	40362	29226	290392	268593
36352	34182	39835	41494	32451	289382	1147005
36353	43193	38367	37782	12382	750870	426026
36354	30389	37075	29413	13438	459058	476624
36355	38029	36946	30493	36487	126790	1204524
36356	37089	41435	34095	32242	285179	330226
36357	21495	17329	21688	41008	17162	258102
36358	43339	44059	37308	20599	753396	460858
36359	39927	39761	39701	27295	270597	771892
36360	43746	39922	31479	18547	428981	838387
36361	40036	14887	42958	37098	14499	98813
36362	39267	28231	34464	15592	170085	422316
36363	44233	33373	41600	32755	46256	829193
36364	28602	27152	25403	21033	309159	167425
36365	42752	20167	41228	31660	55673	1024911
36366	40353	41679	39709	27310	474723	901012
36367	34949	44962	37130	20126	1245910	1309451
36368	13940	12984	27302	9639	35997	85199
36369	42800	29860	39899	27865	74495	317603
36370	34022	14561	31490	11585	17060	268120
36371	35800	12095	34058	32077	8018	203481
36372	35951	22842	29604	28030	40306	58976
36373	41920	24224	40276	28937	34101	17363
36374	39041	34843	37795	21931	234019	288212
36375	33060	19420	30951	40623	41818	99170
36376	38271	17650	36253	44699	22648	248891
36377	40616	37191	42601	35932	123002	1204011
36378	31645	13005	40984	6277	57153	1502
36379	44729	37567	42090	34252	219908	139101
36380	36228	38695	41402	32201	280864	659164
36381	38192	40157	36728	19184	338238	156727
36382	41155	33944	38158	12647	286718	334632
36383	38712	38973	33019	26576	195976	579019
36384	36187	26269	30101	15241	109677	668837
36385	41532	41291	38703	24477	429582	406558
36386	44794	34955	39181	25921	190299	930555
36387	33653	34571	41523	32546	207784	946699
36388	44221	39624	32481	23780	356725	498204
36389	41749	35655	36815	19371	415575	1307292
36390	35021	43518	42207	34627	657680	1015323
36391	42192	12047	42859	36721	4574	1100260
36392	33073	35849	32249	12566	379470	270911
36393	36836	36503	38405	9100	499826	579579
36394	21472	23426	28275	40790	165957	1067636
36395	37094	33319	33742	30325	110137	175214
36396	35605	38889	42981	37168	393006	715412
36397	37298	15771	37225	20372	14019	1107220
36398	41764	25160	39777	27495	26043	17428
36399	44454	38337	37844	22061	218730	256616
36400	42619	42643	40818	30489	498878	248893
36401	38269	17808	33333	28303	33914	495920
36402	31440	44239	32104	21916	721364	545423
36403	32234	43616	39150	25846	574086	531070
36404	32389	34762	30712	38368	163300	55841
36405	26242	26604	18962	44430	34022	36499
36406	35312	35667	34117	32364	300494	641833
36407	40471	44310	38373	23499	1045782	830448
36408	31850	20210	40045	28321	32520	58979
36409	35916	38916	31950	20981	301379	260032
36410	28579	38268	23885	37028	260315	293950
36411	39438	23744	41832	33456	49851	177137
36412	34997	37704	35266	38728	302136	608308
36413	30908	37430	30052	6346	690316	807224
36414	43464	37465	37700	21695	174017	154546
36415	28661	44093	37799	21943	759331	634325
36416	38486	37213	43473	16840	469728	685007
36417	32124	9180	39934	27977	12355	899835
36418	32827	36426	29746	14281	399911	324271
36419	33062	38002	35142	38012	646059	818579
36420	24539	40782	34424	6428	979883	1001210
36421	43449	38759	39144	25835	269496	403413
36422	32067	28784	39991	28163	54042	151173
36423	28895	32702	41230	31664	107780	566137
36424	42083	43278	40911	30773	617848	596567
36425	32882	16968	36422	18445	12190	5495
36426	28269	29723	32172	4309	485801	882453
36427	36520	16727	29739	29265	17653	20690
36428	38715	34331	37134	20130	175154	331783
36429	30079	25831	26083	34750	50351	81478
36430	31597	13695	37879	22164	10791	238455
36431	39635	21705	38037	22574	30872	1336912
36432	36276	25896	36565	18792	51201	112793
36433	34854	29527	28243	40266	85395	582005
36434	38532	30039	41043	31144	164438	355111
36435	19219	7541	22578	22573	50963	494101
36436	40007	30703	30436	35891	78667	62689
36437	40442	28822	41532	32570	126604	119642
36438	35714	41776	36068	43553	801442	1167487
36439	35056	26082	31269	43719	45567	1816
36440	35560	41145	31486	18584	345665	309323
36441	26692	9999	27115	6005	25217	17890
36442	42485	43203	40438	29429	504440	271955
36443	23796	32555	33239	13882	417403	1108637
36444	41705	33706	37874	22151	243245	527944
36445	31261	24768	38147	22856	33719	168658
36446	28940	18871	33183	27549	20553	509026
36447	38493	37632	36840	11774	417990	764982
36448	15498	23226	44030	40673	39122	539145
36449	42125	28802	43664	39509	66869	447956
36450	28774	22887	26575	18134	99804	183565
36451	39300	40461	34425	33990	331362	205663
36452	30161	21672	27291	27890	56791	1319865
36453	36244	34528	36263	44824	149576	97059
36454	33134	25651	32689	24837	43166	135266
36455	33827	40798	29257	24695	488827	1007588
36456	37436	40884	36331	11493	498243	371748
36457	36578	9940	41405	10155	15853	230690
36458	38023	35461	37219	20359	139239	37752
36459	35106	40952	33398	28641	430444	919906
